Time,Source,Destination,Protocol,Length,Src port,Dest port,Target
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62202,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62203,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62204,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62205,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62206,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62207,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62208,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62209,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62210,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62211,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62212,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62213,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62214,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62215,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62216,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62217,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62218,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62219,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62220,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62221,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,62222,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60987,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60988,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60989,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60990,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60991,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60992,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60993,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60994,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60995,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60996,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60997,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60998,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,60999,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,61000,0
21:08.2,192.168.122.190,192.168.122.34,TCP,66,80,61001,0
21:08.2,192.168.122.190,192.168.122.46,TCP,66,80,49747,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,62223,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,62224,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,62225,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,62226,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,62227,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,62228,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,62229,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,62230,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,62231,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61002,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61003,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61004,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61005,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61006,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61007,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61008,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61009,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61010,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61011,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61012,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61013,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61014,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61015,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61016,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61017,0
21:08.4,192.168.122.190,192.168.122.165,TCP,339,80,52476,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61018,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61019,0
21:08.4,192.168.122.190,192.168.122.34,TCP,66,80,61020,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62232,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62233,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62234,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62235,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62236,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62237,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62238,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62239,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62240,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62241,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62242,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62243,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62244,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62245,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62246,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62247,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62248,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62249,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62250,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62251,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62252,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62253,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62254,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62255,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62256,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62257,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62258,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62259,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62260,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62261,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62262,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62263,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62264,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62265,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62266,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62267,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62268,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62269,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62270,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62271,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62272,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62273,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62274,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62275,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62276,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62277,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62278,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62279,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62280,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62281,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62282,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62283,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62284,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62285,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62286,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62287,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62288,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62289,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62290,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62291,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62292,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62293,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62294,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62295,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62296,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62297,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62298,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62299,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62300,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62301,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62302,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62303,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62304,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62305,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62306,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62307,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62308,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62309,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62310,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62311,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62312,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62313,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62314,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62315,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62316,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62317,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62318,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62319,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62320,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62321,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62322,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62323,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62324,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62325,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62326,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62327,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62328,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62329,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62330,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62331,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62332,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62333,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62334,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62335,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62336,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62337,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62338,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62339,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62340,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62341,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62342,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62343,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62344,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62345,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62346,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62347,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62348,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62349,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62350,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62351,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62352,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62353,0
21:08.5,192.168.122.190,192.168.122.34,TCP,66,80,62354,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60667,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60666,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60665,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60664,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60663,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60662,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60661,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60660,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60659,80,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62355,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62356,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62357,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62358,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62359,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62360,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62361,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62362,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62363,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62364,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62365,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62366,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62367,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62368,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62369,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62370,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62371,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62372,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62373,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62374,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62375,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62376,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62377,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60666,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60665,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60667,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60664,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60663,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60662,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60661,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60660,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60659,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60659,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60658,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60657,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60656,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60655,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60654,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60653,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60652,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60651,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60650,80,0
21:08.6,192.168.122.34,192.168.122.190,TCP,54,60649,80,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60657,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60658,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60656,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60655,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60654,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60653,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60652,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60651,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60650,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60649,0
21:08.6,192.168.122.190,192.168.122.34,TCP,54,80,60649,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62378,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62379,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62380,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62381,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62382,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62383,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62384,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62385,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62386,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62387,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62388,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62389,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62390,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62391,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62392,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62393,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62394,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62395,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62396,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62397,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62398,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62399,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62400,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62401,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62402,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62403,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62404,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62405,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62406,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62407,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62408,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62409,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62410,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62411,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62412,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62413,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62414,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62415,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62416,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62417,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62418,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62419,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62420,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62421,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62422,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62423,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62424,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62425,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62426,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62427,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62428,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62429,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62430,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62431,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62432,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62433,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62434,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62435,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62436,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62437,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62438,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62439,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62440,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62441,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62442,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62443,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62444,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62445,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62446,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62447,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62448,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62449,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62450,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62451,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62452,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62453,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62454,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62455,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62456,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62457,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62458,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62459,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62460,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62461,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62462,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62463,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62464,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62465,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62466,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62467,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62468,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62469,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62470,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62471,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62472,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62473,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62474,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62475,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62476,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62477,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62478,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62479,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62480,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62481,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62482,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62483,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62484,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62485,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62486,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62487,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62488,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62865,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62866,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62867,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62868,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62869,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62870,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62871,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62872,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62873,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62874,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62875,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62876,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62877,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62878,0
21:08.6,192.168.122.190,192.168.122.46,TCP,66,80,49755,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62879,0
21:08.6,192.168.122.190,192.168.122.46,TCP,66,80,49756,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62880,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62881,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62882,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62883,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,62884,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63178,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63179,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63180,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63181,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63201,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63202,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63203,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63204,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63205,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63206,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63207,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63208,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63209,0
21:08.6,192.168.122.190,192.168.122.34,TCP,66,80,63210,0
